CDTA2020,annee_fin_observation,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,taux_infestation,taux_eradication,taux_reinfestation,Borough,pop_num,population_density,pop_pov_pct,pop_pov_u18_pct,pop_65p_pct,unit_num,unit_occ_own_pct,rent_burden_med,med_r_1f,med_r_4f,med_r_cn,med_r_ot,rent_gross_med_adj
BK15,2019,12254.0,116.0,114.0,3.0,0.008497464085788596,0.008307458385617592,0.00013748641122679733,BROOKLYN,147401.0,341.0,0.11599999999999999,0.122,0.19699999999999998,62863.0,0.457,29.7,926070.0,532490.0,549850.0,289400.0,1670.0
BK15,2020,33777.0,191.0,176.0,83.0,0.019317604578195143,0.017178109499033825,0.014617306188364423,BROOKLYN,159185.0,368.0,0.191,0.233,0.21100000000000002,64831.0,0.49,36.8,950330.0,526860.0,597520.0,92880.0,1670.0
BK15,2021,30441.0,149.0,137.0,39.0,0.00841333819800006,0.006491141401661388,0.005452889145467297,BROOKLYN,159185.0,368.0,0.191,0.233,0.21100000000000002,64831.0,0.49,36.8,947370.0,523260.0,600370.0,282280.0,1680.0
BK15,2022,31143.0,206.0,106.0,28.0,0.00752326933052973,0.0058727219394728,0.004373327827570677,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,887690.0,518600.0,487970.0,209380.0,1670.0
BK15,2023,31904.0,111.0,110.0,11.0,0.006437032936486955,0.006423050833578679,0.002075953272656786,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,905.0,503750.0,517500.0,232350.0,1670.0
BK15,2024,25749.0,73.0,66.0,4.0,0.0017021408465481992,0.0015892323872773028,7.250387291521156e-05,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,905.0,503750.0,517500.0,232350.0,1670.0
BK16,2018,8379.0,172.0,167.0,7.0,0.025564635360536575,0.024824455668433807,0.0022513052558301425,BROOKLYN,122128.0,471.0,0.278,0.35700000000000004,0.11,54613.0,0.179,36.6,535410.0,391450.0,582470.0,196120.0,1140.0
BK16,2019,6411.0,90.0,90.0,5.0,0.02082822375130241,0.02082822375130241,0.00236875,BROOKLYN,128369.0,496.0,0.34299999999999997,0.474,0.125,55188.0,0.177,38.2,548960.0,424450.0,573000.0,191000.0,1290.0
BK16,2020,16962.0,119.0,107.0,22.0,0.0077901010768390904,0.006964810035382634,0.0026439673952600804,BROOKLYN,123956.0,479.0,0.28800000000000003,0.38299999999999995,0.151,50473.0,0.214,33.7,554840.0,436760.0,530190.0,237110.0,1100.0
BK16,2021,19858.0,101.0,93.0,16.0,0.007737488052814789,0.007450696836820033,0.003215807463595074,BROOKLYN,123956.0,479.0,0.28800000000000003,0.38299999999999995,0.151,50473.0,0.214,33.7,599820.0,403300.0,567320.0,275400.0,1140.0
BK16,2022,21466.0,114.0,101.0,10.0,0.006267745913331013,0.005975519878374257,0.0007716397768546947,BROOKLYN,99827.0,385.0,0.391,0.551,0.131,41207.0,0.154,34.4,560640.0,397560.0,503540.0,243880.0,1180.0
BK16,2023,22873.0,76.0,73.0,12.0,0.003967784355099173,0.0034122287995436177,0.001156690746474028,BROOKLYN,99827.0,385.0,0.391,0.551,0.131,41207.0,0.154,34.4,577500.0,329250.0,522500.0,341670.0,1180.0
BK16,2024,13293.0,88.0,81.0,7.0,0.003558328153268836,0.0034954761966687247,0.0013893600794862644,BROOKLYN,99827.0,385.0,0.391,0.551,0.131,41207.0,0.154,34.4,577500.0,329250.0,522500.0,341670.0,1180.0
BK17,2018,13024.0,382.0,368.0,17.0,0.02321527820521441,0.022154834780446914,0.0031672697482466117,BROOKLYN,135931.0,441.0,0.102,0.152,0.16,58175.0,0.363,31.9,644250.0,339780.0,519040.0,235340.0,1570.0
BK17,2019,11682.0,278.0,275.0,13.0,0.01877139848895422,0.018507203670923227,0.0010628757094485368,BROOKLYN,136009.0,442.0,0.099,0.11,0.17,58600.0,0.324,32.3,671400.0,361740.0,625090.0,203220.0,1650.0
BK17,2020,27869.0,318.0,253.0,43.0,0.00919895875415316,0.007606137406438719,0.002842781964457008,BROOKLYN,139133.0,452.0,0.17600000000000002,0.195,0.18,57266.0,0.3,34.2,672630.0,379000.0,616860.0,140390.0,1510.0
BK17,2021,31436.0,262.0,256.0,26.0,0.00596255204843703,0.00572300662535797,0.0010499909894860957,BROOKLYN,139133.0,452.0,0.17600000000000002,0.195,0.18,57266.0,0.3,34.2,727050.0,390980.0,578330.0,161570.0,1650.0
BK17,2022,33356.0,302.0,165.0,24.0,0.008550201826726974,0.005887028895299774,0.003169124322970477,BROOKLYN,160620.0,522.0,0.17800000000000002,0.294,0.196,67803.0,0.336,32.4,688870.0,354380.0,604690.0,164390.0,1520.0
BK17,2023,38836.0,235.0,219.0,31.0,0.008150863394142662,0.007425623065637693,0.0018581349262280157,BROOKLYN,160620.0,522.0,0.17800000000000002,0.294,0.196,67803.0,0.336,32.4,654600.0,338900.0,550000.0,166670.0,1520.0
BK17,2024,22675.0,126.0,121.0,3.0,0.0024985016826981157,0.0024320586157714898,6.472717571230211e-05,BROOKLYN,160620.0,522.0,0.17800000000000002,0.294,0.196,67803.0,0.336,32.4,654600.0,338900.0,550000.0,166670.0,1520.0
BK18,2018,5934.0,67.0,63.0,4.0,0.013973756484346987,0.006304037822399256,0.00780630333610466,BROOKLYN,195026.0,159.0,0.096,0.129,0.16899999999999998,72759.0,0.585,29.7,729560.0,370670.0,417730.0,305950.0,1720.0
BK18,2019,2737.0,39.0,39.0,0.0,0.008519419810849884,0.008519419810849884,0.0,BROOKLYN,196895.0,161.0,0.106,0.172,0.162,77372.0,0.583,28.6,711910.0,396470.0,463030.0,248480.0,1680.0
BK18,2020,8107.0,81.0,80.0,4.0,0.009343148717864494,0.008541866666582442,0.003205128205128205,BROOKLYN,196219.0,16.0,0.121,0.184,0.191,72901.0,0.589,30.4,739780.0,408300.0,464350.0,215000.0,1710.0
BK18,2021,7129.0,51.0,51.0,3.0,0.003913078261126774,0.003913078261126774,0.0022624434389140274,BROOKLYN,196219.0,16.0,0.121,0.184,0.191,72901.0,0.589,30.4,771110.0,457160.0,468180.0,215000.0,1840.0
BK18,2022,6653.0,57.0,42.0,7.0,0.00611794787427666,0.003916775046552964,0.0020471464019851116,BROOKLYN,189888.0,155.0,0.115,0.16399999999999998,0.21100000000000002,76363.0,0.613,32.7,757910.0,420480.0,456820.0,215000.0,1670.0
BK18,2023,9133.0,45.0,45.0,1.0,0.001242560119072574,0.001242560119072574,9.157509157509158e-06,BROOKLYN,189888.0,155.0,0.115,0.16399999999999998,0.21100000000000002,76363.0,0.613,32.7,702600.0,405.0,405.0,175000.0,1670.0
BK18,2024,6507.0,28.0,27.0,5.0,0.003006263160371423,0.0029626559739070932,0.0015698587127158557,BROOKLYN,189888.0,155.0,0.115,0.16399999999999998,0.21100000000000002,76363.0,0.613,32.7,702600.0,405.0,405.0,175000.0,1670.0
BX01,2018,11366.0,217.0,214.0,16.0,0.014255186519202774,0.014061044346800654,0.0007486343846284002,BRONX,164003.0,334.0,0.377,0.47200000000000003,0.09,56250.0,0.086,37.9,558940.0,329480.0,504730.0,216390.0,1080.0
BX01,2019,15199.0,192.0,176.0,17.0,0.016250825266390264,0.013218976646231156,0.0013353262404669994,BRONX,146824.0,299.0,0.396,0.541,0.106,56443.0,0.087,35.9,532490.0,324120.0,365800.0,280710.0,1140.0
BX01,2020,25989.0,180.0,161.0,63.0,0.009048754368514619,0.008563389137044996,0.005684329574043961,BRONX,159556.0,325.0,0.366,0.501,0.12,57071.0,0.09,36.3,489390.0,406880.0,389810.0,258270.0,1310.0
BX01,2021,25028.0,111.0,95.0,9.0,0.006364843668774405,0.00582648412381623,0.002065583001930334,BRONX,159556.0,325.0,0.366,0.501,0.12,57071.0,0.09,36.3,702260.0,418600.0,382800.0,148190.0,1160.0
BX01,2022,28989.0,96.0,95.0,14.0,0.005852401522463288,0.0058102234466271075,0.0035682652157408576,BRONX,146382.0,298.0,0.327,0.38,0.136,57364.0,0.113,34.2,586600.0,365980.0,324450.0,181690.0,1020.0
BX01,2023,32025.0,96.0,96.0,15.0,0.004617573836425139,0.004617573836425139,0.0024507859330278868,BRONX,146382.0,298.0,0.327,0.38,0.136,57364.0,0.113,34.2,605.0,350000.0,320000.0,142860.0,1020.0
BX01,2024,23306.0,34.0,32.0,3.0,0.0007809136453281701,0.0007474037510057499,5.378829933019684e-05,BRONX,146382.0,298.0,0.327,0.38,0.136,57364.0,0.113,34.2,605.0,350000.0,320000.0,142860.0,1020.0
BX02,2018,10312.0,160.0,154.0,8.0,0.014399738739691728,0.01348774323189076,0.0008205142434547259,BRONX,175456.0,401.0,0.377,0.507,0.10300000000000001,64444.0,0.054000000000000006,37.4,514230.0,279470.0,242700.0,223480.0,1230.0
BX02,2019,8653.0,101.0,98.0,5.0,0.009512060844336256,0.009092172889154183,0.0003389956531686113,BRONX,172930.0,395.0,0.40299999999999997,0.502,0.1,66971.0,0.051,39.9,544060.0,368980.0,245990.0,123460.0,1260.0
BX02,2020,15467.0,102.0,98.0,3.0,0.006472035085539284,0.006257113463033913,8.706854139154303e-05,BRONX,175532.0,401.0,0.358,0.41700000000000004,0.113,67007.0,0.078,34.8,526380.0,276000.0,147960.0,17640.0,1290.0
BX02,2021,16448.0,86.0,75.0,4.0,0.00518891924487325,0.0033768905352718126,6.399741795696208e-05,BRONX,175532.0,401.0,0.358,0.41700000000000004,0.113,67007.0,0.078,34.8,480540.0,380050.0,305690.0,175090.0,1230.0
BX02,2022,17223.0,51.0,49.0,0.0,0.0015715116209600712,0.0014858768532443785,0.0,BRONX,168992.0,386.0,0.384,0.47,0.115,64595.0,0.051,31.6,529500.0,345730.0,310430.0,220210.0,1180.0
BX02,2023,17661.0,52.0,51.0,12.0,0.0042760285749552755,0.004222609771536472,0.0014162394765358005,BRONX,168992.0,386.0,0.384,0.47,0.115,64595.0,0.051,31.6,480000.0,283330.0,229000.0,210000.0,1180.0
BX02,2024,10710.0,11.0,11.0,1.0,0.0008638354658802024,0.0008638354658802024,3.663003663003663e-05,BRONX,168992.0,386.0,0.384,0.47,0.115,64595.0,0.051,31.6,480000.0,283330.0,229000.0,210000.0,1180.0
BX03,2018,13982.0,251.0,232.0,19.0,0.019369442697002515,0.018879123141008647,0.003481607766419484,BRONX,136636.0,684.0,0.324,0.449,0.122,51402.0,0.049,36.5,541760.0,262800.0,329480.0,197330.0,1380.0
BX03,2019,11986.0,164.0,140.0,12.0,0.01573205887606323,0.013864940394439706,0.0016279622299405275,BRONX,140906.0,705.0,0.324,0.41,0.08199999999999999,51757.0,0.057999999999999996,37.0,484100.0,306280.0,350170.0,177250.0,1350.0
BX03,2020,21309.0,256.0,155.0,35.0,0.010239197711917052,0.007929702936648573,0.003412147748085248,BRONX,145325.0,728.0,0.28300000000000003,0.294,0.122,52154.0,0.094,36.1,546300.0,274670.0,344280.0,273860.0,1370.0
BX03,2021,25180.0,95.0,93.0,4.0,0.0032365425816443093,0.0031981113447349494,8.665793443291559e-05,BRONX,145325.0,728.0,0.28300000000000003,0.294,0.122,52154.0,0.094,36.1,541430.0,341490.0,359670.0,142880.0,1410.0
BX03,2022,24760.0,109.0,103.0,8.0,0.003975482183581511,0.003916190932206144,0.0021415642988546675,BRONX,139747.0,70.0,0.34600000000000003,0.48,0.12,54051.0,0.092,34.2,518880.0,323580.0,368570.0,161600.0,1510.0
BX03,2023,26720.0,162.0,145.0,9.0,0.006618978258455703,0.005464417949483629,0.0011015961163019987,BRONX,139747.0,70.0,0.34600000000000003,0.48,0.12,54051.0,0.092,34.2,510000.0,320830.0,363500.0,130150.0,1510.0
BX03,2024,19556.0,74.0,71.0,4.0,0.0018255425211695874,0.0017867494177213118,0.00010815047021943574,BRONX,139747.0,70.0,0.34600000000000003,0.48,0.12,54051.0,0.092,34.2,510000.0,320830.0,363500.0,130150.0,1510.0
BX04,2018,35090.0,676.0,664.0,44.0,0.02216020673533942,0.0218836783523921,0.002768561074997986,BRONX,139732.0,925.0,0.364,0.509,0.08199999999999999,49749.0,0.034,38.2,511870.0,259860.0,223580.0,211480.0,1370.0
BX04,2019,30324.0,410.0,366.0,16.0,0.012958792895759932,0.011279611369084142,0.0006976113375134894,BRONX,138209.0,915.0,0.314,0.37200000000000005,0.092,47934.0,0.04,34.9,599050.0,312550.0,191000.0,212890.0,1420.0
BX04,2020,49913.0,355.0,327.0,36.0,0.007171318004304835,0.006622687117583136,0.0018963438557989328,BRONX,130157.0,862.0,0.337,0.433,0.094,47679.0,0.031,39.8,452400.0,314410.0,230470.0,158590.0,1420.0
BX04,2021,46375.0,218.0,206.0,27.0,0.0047341818574197485,0.004575743147801414,0.001118088925969515,BRONX,130157.0,862.0,0.337,0.433,0.094,47679.0,0.031,39.8,680230.0,315790.0,305.0,142290.0,1450.0
BX04,2022,51076.0,181.0,178.0,6.0,0.003461660977749569,0.0034307233713237405,0.000790647200220427,BRONX,132380.0,877.0,0.28600000000000003,0.33,0.11,55601.0,0.055,42.5,550260.0,320120.0,305.0,185470.0,1550.0
BX04,2023,53406.0,159.0,147.0,11.0,0.003412965780890585,0.0018648588340691408,9.676474923837913e-05,BRONX,132380.0,877.0,0.28600000000000003,0.33,0.11,55601.0,0.055,42.5,510000.0,306830.0,305.0,123110.0,1550.0
BX04,2024,38686.0,85.0,59.0,5.0,0.0019204115350736869,0.0013910276076267126,5.188056903366684e-05,BRONX,132380.0,877.0,0.28600000000000003,0.33,0.11,55601.0,0.055,42.5,510000.0,306830.0,305.0,123110.0,1550.0
BX05,2018,25635.0,449.0,412.0,22.0,0.01888285686424001,0.01707586077827187,0.0025204299483334754,BRONX,133784.0,853.0,0.278,0.387,0.102,49211.0,0.07,37.9,514810.0,294180.0,,200380.0,1500.0
BX05,2019,21506.0,309.0,256.0,19.0,0.019196574694291417,0.01648485992515476,0.003652672209247258,BRONX,151684.0,967.0,0.226,0.308,0.096,53228.0,0.059000000000000004,37.0,607730.0,330780.0,,198690.0,1560.0
BX05,2020,41191.0,402.0,305.0,49.0,0.010743200505806877,0.008657801521584296,0.00329676178424918,BRONX,130407.0,832.0,0.271,0.353,0.09699999999999999,52875.0,0.071,41.7,567350.0,359930.0,,167800.0,1570.0
BX05,2021,43261.0,170.0,160.0,8.0,0.004918041842733014,0.003849617035012297,0.00019701058302169092,BRONX,130407.0,832.0,0.271,0.353,0.09699999999999999,52875.0,0.071,41.7,589350.0,358020.0,,151470.0,1550.0
BX05,2022,43358.0,95.0,88.0,10.0,0.002667469547633481,0.0017323012505019938,0.00015922065148574394,BRONX,114828.0,732.0,0.377,0.516,0.109,43525.0,0.055999999999999994,42.6,693020.0,372720.0,,166760.0,1370.0
BX05,2023,47166.0,119.0,114.0,1.0,0.0036242908642711382,0.0035657556706008096,1.8870986612922097e-06,BRONX,114828.0,732.0,0.377,0.516,0.109,43525.0,0.055999999999999994,42.6,765000.0,371250.0,,113890.0,1370.0
BX05,2024,34688.0,69.0,66.0,0.0,0.0015184816485925812,0.0013871322223848405,0.0,BRONX,114828.0,732.0,0.377,0.516,0.109,43525.0,0.055999999999999994,42.6,765000.0,371250.0,,113890.0,1370.0
BX06,2018,14191.0,239.0,214.0,25.0,0.018814351481255806,0.016587855735969208,0.002897153607486997,BRONX,119846.0,35.0,0.188,0.27899999999999997,0.185,46452.0,0.358,35.3,470690.0,278490.0,294450.0,215140.0,1630.0
BX06,2019,11989.0,124.0,110.0,27.0,0.011045025172403146,0.009754362766611685,0.0013066160176986744,BRONX,104149.0,304.0,0.165,0.27399999999999997,0.218,43681.0,0.281,31.9,449720.0,309270.0,280710.0,216820.0,1630.0
BX06,2020,28205.0,146.0,138.0,31.0,0.0037418296631880174,0.00354323120371902,0.00069826593081761,BRONX,109361.0,319.0,0.18600000000000003,0.214,0.212,44995.0,0.33799999999999997,35.1,517850.0,316020.0,330700.0,212830.0,1700.0
BX06,2021,26999.0,87.0,81.0,7.0,0.002405931575954652,0.0023030582923385446,0.00025396099130133677,BRONX,109361.0,319.0,0.18600000000000003,0.214,0.212,44995.0,0.33799999999999997,35.1,595960.0,330480.0,330700.0,171970.0,1610.0
BX06,2022,30219.0,83.0,79.0,3.0,0.0016556190222413339,0.00153235500571184,0.00019012632121680846,BRONX,87280.0,255.0,0.106,0.095,0.21899999999999997,39783.0,0.414,32.7,585560.0,321250.0,295900.0,155730.0,1590.0
BX06,2023,29440.0,98.0,92.0,6.0,0.0051533888596804805,0.004713506161733267,0.0008002376953989857,BRONX,87280.0,255.0,0.106,0.095,0.21899999999999997,39783.0,0.414,32.7,328650.0,325000.0,320750.0,163290.0,1590.0
BX06,2024,22041.0,40.0,39.0,4.0,0.0012294029860514374,0.001218339570553805,0.00017616663092880598,BRONX,87280.0,255.0,0.106,0.095,0.21899999999999997,39783.0,0.414,32.7,328650.0,325000.0,320750.0,163290.0,1590.0
BX07,2018,31638.0,444.0,412.0,25.0,0.014827523998541998,0.013701642354020821,0.0019164113677034406,BRONX,182874.0,413.0,0.25,0.361,0.131,69963.0,0.213,34.3,558350.0,341250.0,205930.0,221180.0,1410.0
BX07,2019,23658.0,263.0,257.0,16.0,0.010594131082866507,0.01030360532075212,0.0007239703617547545,BRONX,178339.0,403.0,0.266,0.45399999999999996,0.14800000000000002,69579.0,0.22399999999999998,33.9,694550.0,353060.0,289400.0,198030.0,1460.0
BX07,2020,45885.0,440.0,288.0,52.0,0.00705007932849236,0.0052553252434954355,0.0012829994027376633,BRONX,177815.0,402.0,0.267,0.337,0.17,73661.0,0.19,35.6,738640.0,346180.0,313950.0,162320.0,1540.0
BX07,2021,43553.0,167.0,165.0,6.0,0.0029742355480800995,0.002933729926179129,8.636516187977371e-05,BRONX,177815.0,402.0,0.267,0.337,0.17,73661.0,0.19,35.6,560710.0,435130.0,313950.0,146080.0,1440.0
BX07,2022,47585.0,172.0,135.0,16.0,0.004254142222682437,0.002622302135818361,0.0002620836135446382,BRONX,184743.0,417.0,0.237,0.262,0.159,76054.0,0.22699999999999998,39.1,759990.0,380680.0,350400.0,134900.0,1370.0
BX07,2023,49364.0,164.0,163.0,12.0,0.005319704893584558,0.005301856674836789,0.0015907893836911585,BRONX,184743.0,417.0,0.237,0.262,0.159,76054.0,0.22699999999999998,39.1,557500.0,305.0,350400.0,104960.0,1370.0
BX07,2024,36716.0,59.0,58.0,15.0,0.0010953008556935154,0.0010684681842327449,0.0001457367064795076,BRONX,184743.0,417.0,0.237,0.262,0.159,76054.0,0.22699999999999998,39.1,557500.0,305.0,350400.0,104960.0,1370.0
BX08,2018,28920.0,258.0,253.0,26.0,0.009949452800995373,0.00977093214523522,0.0013073110578593961,BRONX,119071.0,128.0,0.127,0.10800000000000001,0.207,48651.0,0.423,29.1,935490.0,388320.0,760630.0,220630.0,1380.0
BX08,2019,28148.0,175.0,171.0,14.0,0.0070069537910140926,0.006874953291312731,0.0004569234532141477,MANHATTAN,110883.0,119.0,0.129,0.136,0.239,48074.0,0.467,31.6,996680.0,429270.0,781370.0,224210.0,1400.0
BX08,2020,38486.0,172.0,130.0,7.0,0.005125864829352663,0.0031952722722001143,0.0002214165835024893,BRONX,124141.0,134.0,0.14,0.166,0.215,52651.0,0.423,30.4,1075530.0,409720.0,697560.0,180790.0,1480.0
BX08,2021,36259.0,66.0,65.0,7.0,0.001657541630687486,0.001634574244376048,0.00020045707728588477,BRONX,124141.0,134.0,0.14,0.166,0.215,52651.0,0.423,30.4,991430.0,481950.0,682990.0,226520.0,1490.0
BX08,2022,38971.0,64.0,64.0,6.0,0.001290778315011764,0.001290778315011764,0.0001772665707254377,BRONX,136930.0,147.0,0.18899999999999997,0.32799999999999996,0.204,58346.0,0.446,33.6,996180.0,427410.0,681600.0,204660.0,1640.0
BX08,2023,39923.0,62.0,62.0,9.0,0.0012982117836400162,0.0012982117836400162,0.00026392153960661874,BRONX,136930.0,147.0,0.18899999999999997,0.32799999999999996,0.204,58346.0,0.446,33.6,855000.0,429170.0,747500.0,148780.0,1640.0
BX08,2024,28704.0,49.0,48.0,2.0,0.0013920588450659305,0.0013428656140545177,0.0001139211665527455,BRONX,136930.0,147.0,0.18899999999999997,0.32799999999999996,0.204,58346.0,0.446,33.6,855000.0,429170.0,747500.0,148780.0,1640.0
BX09,2018,28437.0,429.0,406.0,18.0,0.015369237896730349,0.014464598383003483,0.0006802135987261995,BRONX,124931.0,328.0,0.185,0.253,0.153,46473.0,0.302,32.1,476570.0,263300.0,184160.0,176510.0,1590.0
BX09,2019,24013.0,309.0,286.0,9.0,0.01302032120046776,0.012408559592001756,9.796222050581343e-05,BRONX,125155.0,328.0,0.146,0.19,0.155,47069.0,0.294,32.5,529590.0,280080.0,218780.0,189070.0,1630.0
BX09,2020,37169.0,344.0,326.0,49.0,0.0141163816410318,0.01253566254735699,0.008210894679270091,BRONX,137755.0,362.0,0.188,0.29100000000000004,0.135,53277.0,0.306,38.9,543450.0,314880.0,225920.0,148380.0,1620.0
BX09,2021,38924.0,250.0,243.0,41.0,0.010832304886879262,0.01076951905938817,0.00683883779579354,BRONX,137755.0,362.0,0.188,0.29100000000000004,0.135,53277.0,0.306,38.9,597610.0,330480.0,220320.0,157370.0,1680.0
BX09,2022,41304.0,153.0,148.0,24.0,0.007878166044932095,0.007835222456493507,0.0049813200498132005,BRONX,114874.0,302.0,0.17600000000000002,0.198,0.154,47799.0,0.306,33.5,578810.0,323150.0,207650.0,205570.0,1520.0
BX09,2023,40763.0,189.0,187.0,39.0,0.01020505429193933,0.010175667537237452,0.006066694399773387,BRONX,114874.0,302.0,0.17600000000000002,0.198,0.154,47799.0,0.306,33.5,573500.0,331670.0,205.0,133330.0,1520.0
BX09,2024,32932.0,113.0,112.0,13.0,0.006787506298649873,0.0067684445194233995,0.005117744884552128,BRONX,114874.0,302.0,0.17600000000000002,0.198,0.154,47799.0,0.306,33.5,573500.0,331670.0,205.0,133330.0,1520.0
BX10,2018,5822.0,68.0,68.0,0.0,0.005471769069819182,0.005471769069819182,0.0,BRONX,135799.0,202.0,0.19399999999999998,0.242,0.13699999999999998,49914.0,0.32899999999999996,37.4,583650.0,341250.0,529520.0,222810.0,1660.0
BX10,2019,4415.0,63.0,59.0,0.0,0.008937163973888966,0.008461790290968113,0.0,BRONX,149128.0,221.0,0.171,0.243,0.153,52461.0,0.391,34.7,607730.0,358850.0,485610.0,243090.0,1570.0
BX10,2020,24888.0,163.0,158.0,36.0,0.009405770712647074,0.00831513680951317,0.0067735042735042736,BRONX,134899.0,20.0,0.177,0.272,0.142,51051.0,0.408,32.8,637350.0,386680.0,466630.0,203910.0,1560.0
BX10,2021,9988.0,56.0,56.0,37.0,0.0040678960730152905,0.0040678960730152905,0.0032502708559046588,BRONX,134899.0,20.0,0.177,0.272,0.142,51051.0,0.408,32.8,649940.0,410340.0,509490.0,182550.0,1550.0
BX10,2022,25350.0,130.0,129.0,60.0,0.006020519483007194,0.0060105298722024315,0.005095023755938985,BRONX,153790.0,228.0,0.26,0.341,0.142,60867.0,0.397,39.0,659280.0,378950.0,511330.0,167350.0,1460.0
BX10,2023,28546.0,80.0,77.0,9.0,0.002623249930344642,0.001772186100557408,0.0008716093637578374,BRONX,153790.0,228.0,0.26,0.341,0.142,60867.0,0.397,39.0,605.0,365000.0,450000.0,180000.0,1460.0
BX10,2024,18933.0,59.0,55.0,10.0,0.0011286932845969999,0.0009193349678378665,9.213657783820128e-05,BRONX,153790.0,228.0,0.26,0.341,0.142,60867.0,0.397,39.0,605.0,365000.0,450000.0,180000.0,1460.0
BX11,2018,10443.0,138.0,134.0,10.0,0.009878209589143004,0.009632205009820406,0.0005679306269957278,BRONX,121824.0,,,,,,,,587180.0,325560.0,223580.0,221860.0,
BX11,2019,9637.0,98.0,88.0,7.0,0.007338509510261549,0.007056240935076817,0.00032784409072455996,BRONX,121824.0,,,,,,,,636090.0,347270.0,289400.0,173640.0,
BX11,2020,17813.0,114.0,88.0,37.0,0.015367173595945742,0.006198511717786657,0.010415138263655898,BRONX,121824.0,,,,,,,,658970.0,364200.0,193480.0,192130.0,
BX11,2021,19005.0,97.0,59.0,10.0,0.008173556793427635,0.005278153246558289,0.0032704106327590492,BRONX,121824.0,,,,,,,,666460.0,377290.0,313950.0,173090.0,
BX11,2022,20035.0,38.0,38.0,4.0,0.0018048009250683466,0.0018048009250683466,0.0009302947757563965,BRONX,121824.0,,,,,,,,663950.0,376050.0,311470.0,189710.0,
BX11,2023,21845.0,55.0,53.0,11.0,0.004649104578517531,0.0043973739303111116,0.0027032786595625057,BRONX,121824.0,,,,,,,,650000.0,362500.0,305000.0,139290.0,
BX11,2024,13122.0,26.0,26.0,1.0,0.0013876661131937578,0.0013876661131937578,2.402460119162022e-05,BRONX,121824.0,,,,,,,,650000.0,362500.0,305000.0,139290.0,
BX12,2018,10355.0,129.0,121.0,8.0,0.009558404520983136,0.009194772972701978,0.0005968345989189477,BRONX,160741.0,,,,,,,,476860.0,285350.0,220050.0,192200.0,
BX12,2019,9520.0,117.0,115.0,8.0,0.011441602270085057,0.01133656963119252,0.0011858872031191988,BRONX,160741.0,,,,,,,,532490.0,315440.0,144120.0,132300.0,
BX12,2020,20080.0,158.0,133.0,12.0,0.006839199814087503,0.005956005473715028,0.0027057363987068204,BRONX,160741.0,,,,,,,,567630.0,352820.0,193670.0,153650.0,
BX12,2021,21687.0,148.0,141.0,69.0,0.007689336133298923,0.007039132670028308,0.002390318267457866,BRONX,160741.0,,,,,,,,583840.0,347000.0,195530.0,178320.0,
